1.9850798707921058e-05,-5.1813345635309815e-05,3.340014154673554e-05,4.412113776197657e-05,-3.0026845706743188e-05,2.222267721663229e-05
2.005443639063742e-05,-4.5656037400476635e-05,3.28156711475458e-05,3.7433313991641626e-05,-3.3760530641302466e-05,4.0203958633355796e-05
1.9927807443309575e-05,-4.2315630707889795e-05,2.9790022381348535e-05,3.001228833454661e-05,-3.762668347917497e-05,6.911347736604512e-05
1.7696698705549352e-05,-3.978545646532439e-05,2.4305105398525484e-05,2.3880549633759074e-05,-4.5725235395366326e-05,8.75479745445773e-05
1.447138038201956e-05,-3.943725459976122e-05,2.437890725559555e-05,1.843378231569659e-05,-5.40982473467011e-05,9.485665214015171e-05
1.6006008081603795e-05,-4.013217767351307e-05,2.574382597231306e-05,1.544946280773729e-05,-5.784618770121597e-05,9.854028758127242e-05
1.9000475731445476e-05,-4.390518006402999e-05,2.6195988539257087e-05,1.3388845218287315e-05,-5.7236251450376585e-05,0.00010163890692638233
1.7026161003741436e-05,-4.80422968394123e-05,2.7713007511920296e-05,1.0927253242698498e-05,-5.1398936193436384e-05,9.954052075045183e-05
1.4038459084986243e-05,-5.062458149041049e-05,2.93894609058043e-05,1.2894762221549172e-05,-3.514307536534034e-05,8.57345512486063e-05
1.3092158951621968e-05,-5.063605567556806e-05,3.012875640706625e-05,1.667461583565455e-05,-9.083671102416702e-06,6.609557021874934e-05
1.3802325156575534e-05,-4.921157960779965e-05,2.7967336791334674e-05,1.1981062016275246e-05,2.2596981580136344e-05,4.377173900138587e-05
1.5000829080236144e-05,-4.854983853874728e-05,2.6526260626269504e-05,-1.790313035598956e-07,5.043434794060886e-05,2.6437221094965935e-05
1.603611235623248e-05,-4.74974476674106e-05,2.635485725477338e-05,-1.5737848571006907e-06,6.897695129737258e-05,1.4655094673798885e-05
1.758242433425039e-05,-4.4910750148119405e-05,2.6933241315418854e-05,1.742375025060028e-05,7.563237159047276e-05,3.6857816212432226e-06
1.9505328964442015e-05,-4.317821731092408e-05,2.8401045710779727e-05,4.4169290049467236e-05,7.18841256457381e-05,-6.239684807951562e-06
2.1169022147660144e-05,-4.6387001930270344e-05,2.8943633878952824e-05,6.130518158897758e-05,5.990032514091581e-05,-7.349174211412901e-06
2.0073151972610503e-05,-5.2190931455697864e-05,2.972641959786415e-05,6.39388308627531e-05,4.4139807869214565e-05,7.515996458096197e-06
1.783545121725183e-05,-5.662683543050662e-05,3.334812936373055e-05,5.570432040258311e-05,2.9750246540061198e-05,3.252478927606717e-05
1.7301799744018354e-05,-5.747317845816724e-05,3.6814508348470554e-05,4.456120586837642e-05,1.7717613445711322e-05,5.2787047025049105e-05
1.9164755940437317e-05,-5.5091095418902114e-05,3.6259043554309756e-05,3.679297151393257e-05,7.702964467171114e-06,5.8003479352919385e-05
2.0267509171389975e-05,-5.1124625315424055e-05,3.349777034600265e-05,3.1273415515897796e-05,-4.020530468551442e-07,5.5631931900279596e-05
1.9847309886245057e-05,-4.857299063587561e-05,3.1572857551509514e-05,2.9122456908226013e-05,-4.706112576968735e-06,5.165247421246022e-05
1.9674609575304203e-05,-4.929209899273701e-05,3.117855521850288e-05,2.938603029178921e-05,-7.092167834343854e-06,4.6274446503957734e-05
2.155205947929062e-05,-5.17334156029392e-05,3.1170518923318014e-05,3.149418989778496e-05,-9.906200830300804e-06,4.5680953917326406e-05
2.4941966330516152e-05,-5.311225322657265e-05,3.052497413591482e-05,3.084653872065246e-05,-1.2979468920093495e-05,5.054391294834204e-05
2.634891279740259e-05,-5.392833918449469e-05,3.0217779567465186e-05,2.4073762688203715e-05,-1.6126046830322593e-05,5.499066173797473e-05
2.6048897780128755e-05,-5.383907773648389e-05,3.395375097170472e-05,1.8632101273396984e-05,-1.6730602510506287e-05,5.479752508108504e-05
2.428381958452519e-05,-5.044371573603712e-05,3.510430542519316e-05,1.2583024727064185e-05,-1.591977161297109e-05,5.317023169482127e-05
2.2631928004557267e-05,-4.7724875912535936e-05,3.413649756112136e-05,6.3375491663464345e-06,-1.8766986613627523e-05,4.912264193990268e-05
2.275273800478317e-05,-4.743786485050805e-05,3.547069718479179e-05,6.265971933316905e-06,-2.0400064386194572e-05,4.353995245764963e-05
2.1288304196787067e-05,-4.6764158469159156e-05,3.451512020546943e-05,1.768113361322321e-05,-2.095552918035537e-05,5.2114563004579395e-05
2.0429353753570467e-05,-4.7133351472439244e-05,3.566453597159125e-05,3.223930616513826e-05,-2.3195545509224758e-05,6.546593795064837e-05
2.2869968233862892e-05,-4.7877347242319956e-05,3.6892499338136986e-05,3.624087185016833e-05,-2.3279842935153283e-05,7.218372047645971e-05
2.8757689506164752e-05,-4.6422188461292535e-05,3.6195349821355194e-05,3.504981941659935e-05,-2.575827056716662e-05,7.076851761667058e-05
3.238298813812435e-05,-4.4038373744115233e-05,3.4390886867186055e-05,3.298329102108255e-05,-3.7981058994773775e-05,7.108093268470839e-05
3.324641875224188e-05,-4.409040411701426e-05,3.2289772207150236e-05,3.3668278774712235e-05,-4.882057328359224e-05,7.884898514021188e-05
3.324286444694735e-05,-4.683590304921381e-05,2.920768929470796e-05,3.0964067263994366e-05,-5.1858740334864706e-05,8.395173790631816e-05
3.2846488466020674e-05,-4.911420546704903e-05,2.600518928375095e-05,2.457793198118452e-05,-5.026681537856348e-05,8.830938895698637e-05
3.1906471122056246e-05,-5.018816955271177e-05,2.482766649336554e-05,2.1612477212329395e-05,-4.53250904683955e-05,9.09520240384154e-05
2.8770537028321996e-05,-5.102340583107434e-05,2.5820698283496313e-05,2.2343210730468854e-05,-3.864352038362995e-05,8.722001075511798e-05
2.414503433101345e-05,-5.135782339493744e-05,2.6838106350624003e-05,2.0709592718048953e-05,-2.9170802008593455e-05,7.950195140438154e-05
2.2701791749568656e-05,-5.05311691085808e-05,2.7014299121219665e-05,1.9564731701393612e-05,-1.735156365612056e-05,7.559148070868105e-05
2.551507714088075e-05,-4.8874979256652296e-05,2.678390774235595e-05,2.3684435291215777e-05,-5.880735898244893e-06,7.257953257067129e-05
2.688720269361511e-05,-4.835333311348222e-05,2.681658588699065e-05,2.6162497306359e-05,2.9455218282237183e-06,6.636087346123531e-05
2.7466192477731965e-05,-5.0364491471555084e-05,2.82962791970931e-05,2.0746236259583384e-05,1.007414630294079e-05,5.7013541663764045e-05
2.975760435219854e-05,-5.339009658200666e-05,3.0980630981503054e-05,1.3331663467397448e-05,1.679480010352563e-05,4.89064805151429e-05
3.1592597224516794e-05,-5.331468128133565e-05,3.4555469028418884e-05,1.269067342946073e-05,2.174884320993442e-05,4.9116828449768946e-05
2.955318814201746e-05,-4.954200267093256e-05,3.5448847484076396e-05,1.6297402908094227e-05,2.313205368409399e-05,6.155139999464154e-05
2.546594805608038e-05,-4.5187662180978805e-05,3.35765398631338e-05,2.0717057850561105e-05,2.080508966173511e-05,7.721733709331602e-05
2.2248839741223492e-05,-4.48301580036059e-05,3.1499628676101565e-05,2.200595372414682e-05,1.697774132480845e-05,8.515752415405586e-05
2.289496478624642e-05,-4.888338298769668e-05,3.238346835132688e-05,2.0081282855244353e-05,1.2217817129567266e-05,8.66038171807304e-05
2.572338235040661e-05,-5.026154758525081e-05,3.251837188145146e-05,1.9514383893692866e-05,6.349835985020036e-06,8.017411164473742e-05
2.4981307433336042e-05,-5.115130261401646e-05,3.0661201890325174e-05,2.284518996020779e-05,-1.732368673401652e-06,7.082855881890282e-05
2.036138357652817e-05,-5.216441786615178e-05,3.0446957680396736e-05,2.9361634005908854e-05,-1.129016891354695e-05,6.520970782730728e-05
1.8799881218001246e-05,-5.0200847908854485e-05,2.9490429369616322e-05,3.8114641938591376e-05,-1.7894095435622148e-05,5.152256926521659e-05
2.074023723253049e-05,-4.543874820228666e-05,2.896217119996436e-05,3.9026188460411504e-05,-2.0595196474459954e-05,3.2906740671023726e-05
2.3528920792159624e-05,-4.0986022213473916e-05,2.994300848513376e-05,2.9473529139067978e-05,-2.1381811166065745e-05,2.6477484425413422e-05
2.416136339888908e-05,-4.110960799152963e-05,2.773379674181342e-05,1.9545856048353016e-05,-2.3098153178580105e-05,2.808863064274192e-05
2.3397809854941443e-05,-4.479992276174016e-05,2.580031105026137e-05,1.403893929818878e-05,-2.1132211259100586e-05,3.036948328372091e-05
2.2419821107177995e-05,-4.911202267976478e-05,2.902930646087043e-05,1.2701018931693397e-05,-2.0532865164568648e-05,3.4482069168007e-05
1.9204300770070404e-05,-5.027907172916457e-05,3.3585893106646836e-05,1.848608735599555e-05,-2.5471870685578324e-05,4.4255666580284014e-05
1.4164256754156668e-05,-5.1827206334564835e-05,3.283699697931297e-05,2.4288499844260514e-05,-3.45806656696368e-05,5.14956445840653e-05
1.0291216312907636e-05,-5.567868356592953e-05,2.914487231464591e-05,2.7279709684080444e-05,-4.7338686272269115e-05,5.010361928725615e-05
9.59535736910766e-06,-6.0352747823344544e-05,2.4575632778578438e-05,3.2893440220505e-05,-5.9314836107660085e-05,4.9792102799983695e-05
1.1755664672818966e-05,-6.381487764883786e-05,2.11156493605813e-05,4.130976594751701e-05,-6.121160549810156e-05,5.368312122300267e-05
1.5169655853242148e-05,-6.338876846712083e-05,2.3420068828272633e-05,4.914644523523748e-05,-4.8119083658093587e-05,5.950375634711236e-05
1.8410499251331203e-05,-5.939258699072525e-05,2.9432298106257804e-05,5.001128010917455e-05,-2.8316217139945365e-05,6.507302896352485e-05
2.0264753402443603e-05,-5.473364217323251e-05,3.3456362871220335e-05,3.789487891481258e-05,-1.190542934637051e-05,6.818253314122558e-05
1.995624916162342e-05,-5.219653758103959e-05,3.386484968359582e-05,2.1252424630802125e-05,-2.1090438622195506e-06,6.98693620506674e-05
1.8355734937358648e-05,-5.185377813177183e-05,3.1803861929802224e-05,1.2263070857443381e-05,5.018801402911777e-06,7.32084663468413e-05
1.800738027668558e-05,-5.245218562777154e-05,2.8964055672986433e-05,1.1101730706286617e-05,1.0508916602702811e-05,7.860869664000347e-05
1.9325976609252393e-05,-5.079735637991689e-05,2.748879705904983e-05,1.4503058082482312e-05,1.290466207137797e-05,8.386457193410024e-05
1.8828344764187932e-05,-4.757990245707333e-05,2.8326174287940376e-05,1.9835188140859827e-05,1.2044386494380888e-05,9.230196883436292e-05
1.5470639482373372e-05,-4.7081201046239585e-05,3.054777334909886e-05,2.9057760912110098e-05,1.0979068065353204e-05,0.00010253676009597257
1.1496471415739506e-05,-5.015517308493145e-05,3.261281381128356e-05,4.031007119920105e-05,1.0760708391899243e-05,0.00010562124225543812
1.029257236950798e-05,-4.987927604815923e-05,3.3519419957883656e-05,4.096644261153415e-05,1.2548654922284186e-05,0.00010065241804113612
1.1120519047835842e-05,-4.480175630305894e-05,3.304576239315793e-05,3.1230887543642893e-05,1.4571017345588189e-05,9.521673928247765e-05
1.2306035387155134e-05,-4.0310773329110816e-05,3.382287104614079e-05,2.8316420866758563e-05,1.231068108609179e-05,9.068495273822919e-05
1.402386260451749e-05,-3.908822327503003e-05,3.4037195291602984e-05,3.2122501579578966e-05,6.168453182908706e-06,8.140926365740597e-05
1.838138086895924e-05,-4.3529904360184446e-05,3.4487380617065355e-05,3.1866118661127985e-05,4.6104673856461886e-07,6.510536331916228e-05
2.2897824237588793e-05,-4.6538971218978986e-05,3.5273635148769245e-05,2.5676663426565938e-05,-3.509778025545529e-06,4.5803779357811436e-05
2.3678199795540422e-05,-4.701163197751157e-05,3.5804765502689406e-05,2.36020605370868e-05,-5.002121724828612e-06,2.3232099920278415e-05
2.224077979917638e-05,-4.7323574108304456e-05,3.711963290697895e-05,2.4031485736486502e-05,-3.676489541248884e-06,-2.189304950661608e-06
2.1866124370717444e-05,-4.6211447624955326e-05,3.521127291605808e-05,2.4998935259645805e-05,-2.089969029839267e-06,-2.51045566983521e-05
2.129769382008817e-05,-4.569561133394018e-05,3.11716903524939e-05,2.9905710107414052e-05,-4.082774012204027e-06,-3.278110671089962e-05
2.0850127839366905e-05,-4.561398600344546e-05,3.14416283799801e-05,3.332849883008748e-05,-7.624826139362995e-06,-2.2404241462936625e-05
2.1535350242629647e-05,-4.713142698165029e-05,3.581849887268618e-05,3.628779813880101e-05,-1.2472261914808769e-05,-6.728512744302861e-06
2.5447905500186607e-05,-4.7722376621095464e-05,4.0180570067605004e-05,4.350427843746729e-05,-1.5552735931123607e-05,9.039193173521198e-06
3.0040053388802335e-05,-4.8929145123111084e-05,3.985729563282803e-05,4.948428613715805e-05,-1.6873114873305894e-05,2.886230322474148e-05
3.138710599159822e-05,-4.998163058189675e-05,3.61415914085228e-05,5.180894004297443e-05,-2.371023947489448e-05,5.844356564921327e-05
3.1408264476340264e-05,-4.9974558351095766e-05,3.280973032815382e-05,5.229151065577753e-05,-3.484682383714244e-05,8.661321044201031e-05
3.117197775281966e-05,-5.003791011404246e-05,3.094887506449595e-05,4.918519334751181e-05,-4.3817624828079715e-05,0.00010038510663434863
3.0749077268410474e-05,-4.9848407797981054e-05,3.296065187896602e-05,4.463575533009134e-05,-4.470731073524803e-05,9.375184890814126e-05
2.9209830245235935e-05,-4.934810567647219e-05,3.6882654967484996e-05,3.820659912889823e-05,-3.8867096009198576e-05,7.445360097335652e-05
2.7781092285295017e-05,-4.798960071639158e-05,3.829003617283888e-05,3.248800567234866e-05,-2.819171641021967e-05,5.7273791753686965e-05
2.4685718017281033e-05,-4.5271321141626686e-05,3.712224861374125e-05,2.924772707046941e-05,-1.8361926777288318e-05,4.72433639515657e-05
1.92170209629694e-05,-4.349517621449195e-05,3.4406573831802234e-05,2.623083673825022e-05,-1.118090767704416e-05,4.1930830775527284e-05
1.6056321328505874e-05,-4.334406185080297e-05,3.057419235119596e-05,2.266027149744332e-05,-3.39865209753043e-06,4.271969010005705e-05
1.702341432974208e-05,-4.3045281927334145e-05,2.7934178433497436e-05,2.1243651644908823e-05,5.380812126531964e-06,4.93265652039554e-05
1.8810185792972334e-05,-4.300433283788152e-05,2.7799600502476096e-05,2.2479574909084477e-05,1.3215776561992243e-05,5.873697227798402e-05
1.9166174752172083e-05,-4.477843322092667e-05,2.7408628739067353e-05,2.3128935936256312e-05,1.801032885850873e-05,6.918948201928288e-05
1.712798075459432e-05,-4.966527922078967e-05,2.488912286935374e-05,2.2423935661208816e-05,1.8860066120396368e-05,7.889219705248252e-05
1.5757079381728545e-05,-5.380691072787158e-05,2.1242816728772596e-05,2.4393386411247775e-05,1.786783650459256e-05,8.707633969606832e-05
1.912244078994263e-05,-5.340947973309085e-05,2.0568379113683477e-05,3.316957372589968e-05,1.7413949535693973e-05,8.829397847875953e-05
2.4099936126731336e-05,-4.832073682337068e-05,2.3914946723380126e-05,4.4044987589586526e-05,1.550339766254183e-05,8.194334805011749e-05
2.3764116122038104e-05,-4.3405114411143586e-05,2.6123825591639616e-05,4.9373247748008e-05,1.1723332136170939e-05,7.278226257767528e-05
1.9660474208649248e-05,-4.144076956436038e-05,2.6235939003527164e-05,4.984547558706254e-05,9.042916644830257e-06,6.677074998151511e-05
1.899340350064449e-05,-4.365986751508899e-05,2.6141386115341447e-05,4.829649697057903e-05,7.216398444143124e-06,6.246120028663427e-05
2.385132756899111e-05,-4.768972212332301e-05,2.5645724235801026e-05,5.034181958762929e-05,1.7336610653728712e-06,5.663601405103691e-05
2.7270600185147487e-05,-4.772112151840702e-05,2.6231737138004974e-05,5.187922579352744e-05,-5.133134891366353e-06,4.5893069909652695e-05
2.7033553124056198e-05,-4.437242751009762e-05,2.831989331752993e-05,4.8793957830639556e-05,-9.413310181116685e-06,2.9313547202036716e-05
2.7826788937090896e-05,-4.362772961030714e-05,3.112530248472467e-05,4.2889158066827804e-05,-9.023207894642837e-06,1.9838485968648456e-05
2.685157596715726e-05,-4.442667341209017e-05,3.265485793235712e-05,3.357975947437808e-05,-7.564856332464842e-06,2.0569910702761263e-05
2.619243969093077e-05,-4.515115506364964e-05,3.1926247174851596e-05,2.7556723580346443e-05,-9.5753202913329e-06,2.0078143279533833e-05
2.7141695682075806e-05,-4.646012530429289e-05,3.108210876234807e-05,2.4640754418214783e-05,-1.0968632523145061e-05,1.841323137341533e-05
2.840037632267922e-05,-4.6014643885428086e-05,3.210463546565734e-05,2.402256359346211e-05,-1.14796421257779e-05,2.154571848222986e-05
3.0143750336719677e-05,-4.4562748371390626e-05,3.571038905647583e-05,1.8291026208316907e-05,-1.0565640877757687e-05,3.229231515433639e-05
3.148642281303182e-05,-4.687496766564436e-05,3.746240327018313e-05,9.868545930658001e-06,-9.073548426385969e-06,4.366778739495203e-05
3.118659515166655e-05,-5.2384959417395294e-05,3.653932435554452e-05,4.522582003119169e-06,-8.746479579713196e-06,5.498982864082791e-05
2.9302969778655097e-05,-5.580282595474273e-05,3.5837667383020744e-05,6.266404994903496e-08,-8.901032742869575e-06,6.778427632525563e-05
2.8059030228178017e-05,-5.4426065617008135e-05,3.8104473787825555e-05,-4.437789357325528e-06,-7.4559820859576575e-06,7.530083530582488e-05
2.8135988031863235e-05,-5.18213419127278e-05,3.9130525692598894e-05,-3.5925409065384883e-06,-6.163775196910137e-06,7.016325980657712e-05
2.7174501155968755e-05,-5.042740303906612e-05,3.5306118661537766e-05,1.264813590751146e-06,-6.687680979666766e-06,4.9717487854650244e-05
2.469695573381614e-05,-4.9114427383756265e-05,2.978502379846759e-05,3.575809614630998e-06,-7.51120660424931e-06,2.5949553673854098e-05
2.3378101104754023e-05,-4.763274046126753e-05,2.941579259641003e-05,7.084842309268424e-06,-9.929433872457594e-06,1.912769948830828e-05
2.2102187358541414e-05,-4.769184670294635e-05,3.289895175839774e-05,1.5479494322789833e-05,-1.374855128233321e-05,3.107831071247347e-05
2.060735278064385e-05,-4.8872640036279336e-05,3.570220360415988e-05,2.7302932721795514e-05,-1.701412838883698e-05,4.434149741427973e-05
1.8706685295910574e-05,-4.904293018626049e-05,3.67573848052416e-05,3.448602365097031e-05,-1.886489371827338e-05,5.384879477787763e-05
1.6736843463149853e-05,-4.7562960389768705e-05,3.4023170883301646e-05,3.7270670873112977e-05,-2.0889627194264904e-05,6.759677489753813e-05
1.4948095667932648e-05,-4.457460454432294e-05,2.9128654205123894e-05,3.9387257857015356e-05,-2.2302783690975048e-05,8.583013550378382e-05
1.422180503141135e-05,-4.4881042413180694e-05,2.7208967367187142e-05,4.444268051884137e-05,-2.2453155906987377e-05,9.627225517760962e-05
1.6675099686835892e-05,-4.73198524559848e-05,2.98316081170924e-05,5.2476461860351264e-05,-2.3034777768771164e-05,9.079779556486756e-05
2.0264436898287386e-05,-4.8185058403760195e-05,3.0504650567309e-05,5.7623154134489596e-05,-2.3657159545109607e-05,7.209990872070193e-05
2.0272478650440462e-05,-4.967945642420091e-05,2.665841930138413e-05,5.414318002294749e-05,-2.085819505737163e-05,5.590121145360172e-05
